ID,type
"RIFCSPLOWO2_12_FULL_Betaproteobacteria_64_23_rifcsplowo2_12_scaffold_35026_6 rbcL; ribulose bisophosphate carboxylase (EC:4.1.1.39); K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=RIFCSPLOWO2_12_FULL_Betaproteobacteria_64_23_curated id=88903852 bin=""Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23"" species=RIFCSPLOWO2_12_FULL_Betaproteobacteria_64_23_curated genus=unknown taxon_order=unknown taxon_class=Betaproteobacteria phylum=Proteobacteria organism_tax=RIFCSPLOWO2_12_FULL_Betaproteobacteria_64_23_curated",1A-Prok
gi|1224767161|ref|WP_092784855.1| form I ribulose bisphosphate carboxylase large subunit [Rhodospira trueperi] >gi|1086591362|emb|SDE25915.1| ribulose-bisphosphate carboxylase large chain [Rhodospira trueperi],1A-Prok
gi|497226547|ref|WP_009540809.1| form I ribulose bisphosphate carboxylase large subunit [Caenispirillum salinarum] >gi|425881379|gb|EKV30068.1| Ribulose bisphosphate carboxylase large chain [Caenispirillum salinarum AK4],1A-Prok
gi|1462259886|ref|WP_116499669.1| form I ribulose bisphosphate carboxylase large subunit [Betaproteobacteria bacterium] >gi|1388082381|gb|PWB58145.1| ribulose-bisphosphate carboxylase large subunit [Betaproteobacteria bacterium],1A-Prok
"gi|931419259|gb|KPK05749.1| ribulose 1,5-bisphosphate carboxylase [Betaproteobacteria bacterium SG8_39]",1A-Prok
TARA_072.SAMEA2621151.5.0-0.22_7376_5 /annotation=ribulose bisophosphate carboxylase/domain=Bacteria /phylum=Proteobacteria /class=Gammaproteobacteria /order=Thiotrichales /family=Piscirickettsiaceae /genus=Methylophaga /species=Methylophaga nitratireducenticrescens,1A-Prok
RBC_41 TARA 732298,unknown
RBG_13_scaffold_5391_5,IIIc
"gi|1572540051|emb|VDD89063.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
"cg1_0.2_scaffold_3272_c_4 ribulose bisphosphate carboxylase, type III (EC:4.1.1.39); K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=CG_Gottesman_01 id=91888953 bin=""CG1_02_FULL_Gottesmanbakteria_OP11_37_22_curated"" species=CG_Gottesman_01 genus=unknown taxon_order=unknown taxon_class=Gottesmanbakteria phylum=Microgenomates organism_tax=CG_Gottesman_01, Gottesmanbakteria, Microgenomates, Bacteria",IIIc
"gi|1572539947|emb|VDD88979.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
"gi|1277101442|gb|PIR05832.1| ribulose-bisphosphate carboxylase large subunit [Candidatus Kuenenbacteria bacterium CG11_big_fil_rev_8_21_14_0_20_37_9] >gi|1277795249|gb|PIU10736.1| ribulose-bisphosphate carboxylase large subunit [Candidatus Kuenenbacteria bacterium CG08_land_8_20_14_0_20_37_23] >gi|1572539504|emb|VDD88806.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
RBCSeed_27 gi|873238130|emb|CEL96598.1|,II
RBC_54 gi|299768244|gb|ADJ38508.1|,II
"RIFOXYC2_FULL_OD1_48_21_rifoxyc2_full_scaffold_977_4 ribulose bisphosphate carboxylase, type III (EC:4.1.1.39); K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=RIFOXYC2_FULL_OD1_Falkowbacteria_48_21_curated id=89843297 bin=""Candidatus Falkowbacteria bacterium RIFOXYC2_FULL_48_21"" species=RIFOXYC2_FULL_OD1_Falkowbacteria_48_21_curated genus=unknown taxon_order=unknown taxon_class=Falkowbacteria phylum=Parcubacteria organism_tax=RIFOXYC2_FULL_OD1_Falkowbacteria_48_21_curated",IIIc
"gi|1572539540|emb|VDD88835.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
"GWC2_Chloroflexi_73_18_gwc2_scaffold_3548_8 Ribulose bisphosphate carboxylase, type III id=4386736 bin=GWC2_Chloroflexi_73_18 species=Ammonifex degensii genus=Ammonifex taxon_order=Thermoanaerobacterales taxon_class=Clostridia phylum=Firmicutes tax=GWC2_Chloroflexi_73_18 organism_group=Chloroflexi organism_desc=Good + id=86221785 bin=""Chloroflexi bacterium GWC2_73_18"" species=GWC2_RIF_CHLX_73_18_curated genus=unknown taxon_order=unknown taxon_class=unknown phylum=RIF-CHLX organism_tax=GWC2_RIF_CHLX_73_18_curated",unknown
"RBG_16_CP_70_13_RBG_16_scaffold_22096_8 ribulose bisphosphate carboxylase, type III (EC:4.1.1.39); K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=RBG_16_RIF_CHLX_70_13_curated id=87039789 bin=""Chloroflexi bacterium RBG_16_70_13"" species=RBG_16_RIF_CHLX_70_13_curated genus=unknown taxon_order=unknown taxon_class=unknown phylum=RIF-CHLX organism_tax=RBG_16_RIF_CHLX_70_13_curated",unknown
"gi|1278357258|gb|PIY97215.1| ribulose-bisphosphate carboxylase large subunit [Candidatus Kerfeldbacteria bacterium CG_4_10_14_0_8_um_filter_42_10] >gi|1572539622|emb|VDD88894.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
"gi|1383132961|ref|WP_108308545.1| type III ribulose-bisphosphate carboxylase [Thermodesulfobium acidiphilum] >gi|1379039859|gb|AWB09777.1| ribulose 1,5-bisphosphate carboxylase large subunit [Thermodesulfobium acidiphilum]",unknown
"gi|116666356|gb|ABK15383.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Methanothrix thermoacetophila PT]",IIIa
gi|1166683125|gb|OPY49704.1| Ribulose bisphosphate carboxylase [Methanosaeta sp. PtaU1.Bin060],IIIa
gi|1176154198|gb|OQX71398.1| type III ribulose-bisphosphate carboxylase [Candidatus Parcubacteria bacterium 4484_255],IIIc
UBA6264contig_60200_23,IIIc
"gi|1572540093|emb|VDD89095.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
"gi|1277251143|gb|PIS42914.1| type III ribulose-bisphosphate carboxylase [Candidatus Kerfeldbacteria bacterium CG08_land_8_20_14_0_20_40_16] >gi|1572540119|emb|VDD89111.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
"gi|1572539640|emb|VDD88906.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
gi|1271194357|gb|PHU11561.1| Ribulose bisphosphate carboxylase large chain [Capsicum chinense],1B-Euk
gi|1270991413|gb|PHT34507.1| Ribulose bisphosphate carboxylase large chain [Capsicum baccatum],1B-Euk
"gi|490178889|ref|WP_004077508.1| ribulose 1,5-bisphosphate carboxylase large subunit [Methanoplanus limicola] >gi|373907620|gb|EHQ35724.1| ribulose 1,5-bisphosphate carboxylase large subunit [Methanoplanus limicola DSM 2279]",IIIa
"gi|1197630124|ref|WP_086636855.1| ribulose 1,5-bisphosphate carboxylase [Methanonatronarchaeum thermophilum] >gi|1195759722|gb|OUJ18796.1| Ribulose 15-bisphosphate carboxylase large subunit RbcL [Methanonatronarchaeum thermophilum]",IIIa
"gi|1576506363|gb|RZN61779.1| ribulose 1,5-bisphosphate carboxylase [Methanonatronarchaeia archaeon]",IIIa
"gi|1572540081|emb|VDD89089.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
"gi|1572540241|emb|VDD89201.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
gi|1175344958|ref|WP_081892750.1| ribulose-bisphosphate carboxylase large subunit [Thermus scotoductus],1-Prok
"gwf2_scaffold_10625_13 Ribulose bisphosphate carboxylase, type III {ECO:0000313|EMBL:KKQ35513.1}; TaxID=1619087 species=""Bacteria; candidate division WS6.;"" source=""candidate division WS6 bacterium GW2011_GWA2_37_6.;"" id=2687286 bin=""GWA2_WS6_37_6"" species=GWA2_WS6_37_6 genus=unknown taxon_order=unknown taxon_class=unknown phylum=WS6 organism_tax=Dojkabacteria",III-like
"gi|150014800|gb|ABR57266.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [uncultured Synechococcus sp.]",1A-Prok
"gi|1247451339|gb|PCJ09133.1| ribulose 1,5-bisphosphate carboxylase [Rhodobacteraceae bacterium]",II
"gi|1491182069|gb|RLG64092.1| ribulose 1,5-bisphosphate carboxylase [archaeon] >gi|1491184080|gb|RLG65975.1| ribulose 1,5-bisphosphate carboxylase [archaeon]",IIIa
gi|1491131059|gb|RLG20628.1| type III ribulose-bisphosphate carboxylase [Candidatus Micrarchaeota archaeon],unknown
"gi|1490949061|gb|RLE73159.1| ribulose 1,5-bisphosphate carboxylase [Thermoprotei archaeon]",IIIa
"gi|1232003240|gb|OYT62983.1| ribulose 1,5-bisphosphate carboxylase [Thermofilum sp. ex4484_15]",IIIa
gi|1129860231|gb|OLS27808.1| Ribulose bisphosphate carboxylase [Candidatus Heimdallarchaeota archaeon LC_2],unknown
gi|1278699910|gb|PJC01515.1| ribulose-bisphosphate carboxylase large subunit [Candidatus Komeilibacteria bacterium CG_4_9_14_0_8_um_filter_36_9],IIIc
"gi|1374493067|gb|PTD93810.1| ribulose 1,5-bisphosphate carboxylase [archaeon SCG-AAA382B04]",unknown
gi|503307351|ref|WP_013542012.1| ribulose-bisphosphate carboxylase [Variovorax paradoxus] >gi|315596719|gb|ADU37785.1| Ribulose-bisphosphate carboxylase [Variovorax paradoxus EPS],unknown
gi|1278474723|gb|PIZ99488.1| ribulose-bisphosphate carboxylase large subunit [Candidatus Komeilibacteria bacterium CG_4_10_14_0_2_um_filter_37_10],IIIc
gi|1064963083|ref|WP_069472570.1| form I ribulose bisphosphate carboxylase large subunit [Candidatus Marithrix sp. Canyon 246],1A-Prok
"gi|1160377249|ref|WP_079421992.1| ribulose 1,5-bisphosphate carboxylase large subunit [Clostridium oryzae] >gi|1159630691|gb|OPJ64675.1| 2,3-diketo-5-methylthiopentyl-1-phosphate enolase [Clostridium oryzae]",IV-outgroup
gwc2_scaffold_9210_4,IIIc
UBA93contig_1572_78,unknown
UBA96contig_21807_17,unknown
gi|1490108493|gb|RKX98512.1| type III ribulose-bisphosphate carboxylase [Spirochaetes bacterium],unknown
"gi|1572540265|emb|VDD89220.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
gi|1004825877|gb|KYC51028.1| Ribulose bisphosphate carboxylase [Arc I group archaeon U1lsi0528_Bin055],unknown
gi|1491344295|gb|RLJ03461.1| type III ribulose-bisphosphate carboxylase [Candidatus Aenigmarchaeota archaeon],unknown
gi|1124900570|gb|OKY77189.1| Ribulose 15-bisphosphate carboxylase large subunit RbcL [Candidatus Methanohalarchaeum thermophilum],unknown
TARA_039.SAMEA2620106.270.0.1-0.22_8536_3 /annotation=ribulose bisphosphate carboxylase type III/domain=Archaea,unknown
RBCSeed_11 gi|1213769432|emb|SBW00154.1|,II
gi|1491335530|gb|RLI95896.1| type III ribulose-bisphosphate carboxylase [Candidatus Altiarchaeales archaeon],unknown
gi|1491327848|gb|RLI89213.1| type III ribulose-bisphosphate carboxylase [Candidatus Altiarchaeales archaeon],unknown
"gi|1572540309|emb|VDD89255.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
gi|1576493154|gb|RZN49008.1| ribulose-bisphosphate carboxylase large subunit [archaeon],unknown
"gi|1572539694|emb|VDD88949.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
"gi|1604689070|gb|TFH41752.1| ribulose 1,5-bisphosphate carboxylase [ANME-2 cluster archaeon]",IIIa
gi|939574975|gb|KPV64794.1| Ribulose bisphosphate carboxylase [Candidatus Bathyarchaeota archaeon BA1],IIIa
gi|1491127331|gb|RLG17436.1| type III ribulose-bisphosphate carboxylase [Nanoarchaeota archaeon],unknown
gi|1497896382|gb|RME08239.1| form I ribulose bisphosphate carboxylase large subunit [Anaerolineae bacterium],1-Prok
"gi|9719194|gb|AAF97676.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Traubia modesta]",1B-Euk
RBCSeed_48 gi|330722166|gb|EGH00066.1|,II
"gi|1308750508|gb|PKN02430.1| ribulose 1,5-bisphosphate carboxylase [Candidatus Dojkabacteria bacterium HGW-Dojkabacteria-1]",II/III
gi|1491126887|gb|RLG17049.1| type III ribulose-bisphosphate carboxylase [Nanoarchaeota archaeon],unknown
"gi|1572539448|emb|VDD88765.1| RuBisCO long chain, Form unknown [uncultured bacterium]",unknown
gi|1129850257|gb|OLS18291.1| Ribulose bisphosphate carboxylase [Candidatus Odinarchaeota archaeon LCB_4],IIIa
"gi|1483843213|gb|RJS75034.1| ribulose 1,5-bisphosphate carboxylase [Candidatus Bathyarchaeota archaeon]",IIIa
gi|1491129072|gb|RLG18973.1| type III ribulose-bisphosphate carboxylase [Nanoarchaeota archaeon],unknown
"gi|1374493844|gb|PTD94544.1| ribulose 1,5-bisphosphate carboxylase [archaeon SCG-AAA382B04]",IIIa
gi|1491043610|gb|RLF49487.1| ribulose-bisphosphate carboxylase large subunit [Thermoplasmata archaeon],unknown
"gi|1308448374|gb|PKK86116.1| ribulose 1,5-bisphosphate carboxylase [Thermoplasmata archaeon HGW-Thermoplasmata-1]",IIIa
gi|1576514818|gb|RZN69655.1| type III ribulose-bisphosphate carboxylase [Euryarchaeota archaeon NM1b],unknown
"gi|1600134581|gb|TET90869.1| ribulose 1,5-bisphosphate carboxylase [Methanomassiliicoccales archaeon]",IIIa
gi|1491067218|gb|RLF68008.1| type III ribulose-bisphosphate carboxylase [Thermoplasmata archaeon],unknown
gi|1545546425|gb|RUM35076.1| ribulose-bisphosphate carboxylase large subunit [Archaeoglobus sp.],unknown
gi|1490259551|gb|RKZ25299.1| type III ribulose-bisphosphate carboxylase [bacterium],unknown
gi|1063920603|gb|ODS42869.1| ribulose-bisphosphate carboxylase large subunit [Candidatus Altiarchaeales archaeon IMC4],unknown
"gi|1572540049|emb|VDD89062.1| RuBisCO long chain, Form III-b [uncultured archaeon]",unknown
RBCSeed_30 gwf2_scaffold_9_343,II/III
gi|1491337503|gb|RLI97578.1| type III ribulose-bisphosphate carboxylase [Candidatus Aenigmarchaeota archaeon],unknown
gi|1498020247|gb|RMF04955.1| form I ribulose bisphosphate carboxylase large subunit [Chloroflexi bacterium],unknown
"gi|1572540207|emb|VDD89172.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
gi|1271023430|gb|PHT50236.1| Ribulose bisphosphate carboxylase large chain [Capsicum baccatum],1B-Euk
UBA4787contig_1245_80,II/III
mol321605030446_1_Gottesmanbacteria,IIIc
gi|1277766580|gb|PIT84221.1| type III ribulose-bisphosphate carboxylase [Candidatus Micrarchaeota archaeon CG10_big_fil_rev_8_21_14_0_10_45_29],unknown
"gi|1490950958|gb|RLE74556.1| ribulose 1,5-bisphosphate carboxylase [Thermoprotei archaeon]",IIIa
"gi|757152186|ref|WP_042706367.1| ribulose 1,5-bisphosphate carboxylase [Methanomicrobium mobile]",IIIa
gi|1491102575|gb|RLF96472.1| type III ribulose-bisphosphate carboxylase [Thermococci archaeon],unknown
"gi|1490928187|gb|RLE56370.1| ribulose 1,5-bisphosphate carboxylase [Thermoprotei archaeon]",unknown
"gi|851218974|ref|WP_048113196.1| ribulose 1,5-bisphosphate carboxylase large subunit [Candidatus Methanoplasma termitum] >gi|731481958|gb|AIZ57137.1| ribulose bisphosphate carboxylase [Candidatus Methanoplasma termitum]",IIIa
gi|1271175518|gb|PHT98747.1| Ribulose bisphosphate carboxylase large chain [Capsicum chinense],1B-Euk
gi|1271007690|gb|PHT42604.1| Ribulose bisphosphate carboxylase large chain [Capsicum baccatum],1B-Euk
img_2698597071_3,IIIc
UBA1441contig_19953_11,IIIc
ncbi_AWOG01000022.1_5,unknown
